Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
09/13/23,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,25.0,South Coast AQMD
09/13/23,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,9.1,South Coast AQMD
09/13/23,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,20.0,South Coast AQMD
09/13/23,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,9.0,South Coast AQMD
09/13/23,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,23.0,South Coast AQMD
09/13/23,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,9.3,South Coast AQMD
09/13/23,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,33.0,South Coast AQMD
09/13/23,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,10.7,South Coast AQMD
09/13/23,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,23.0,South Coast AQMD
09/13/23,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,12.2,South Coast AQMD
09/13/23,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,26.0,South Coast AQMD
09/13/23,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,12.2,South Coast AQMD
09/13/23,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,26.0,South Coast AQMD
09/13/23,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,12.7,South Coast AQMD
09/13/23,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,30.0,South Coast AQMD
09/13/23,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,10.7,South Coast AQMD
09/13/23,08:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,19.0,South Coast AQMD
09/13/23,08:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,8.5,South Coast AQMD
09/13/23,09:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,13.0,South Coast AQMD
09/13/23,09:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,7.8,South Coast AQMD
09/13/23,10:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,15.0,South Coast AQMD
09/13/23,10:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,10.3,South Coast AQMD
09/13/23,11:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,26.0,South Coast AQMD
09/13/23,11:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,12.5,South Coast AQMD
09/13/23,12:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,13.0,South Coast AQMD
09/13/23,12:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,8.8,South Coast AQMD
09/13/23,13:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,18.0,South Coast AQMD
09/13/23,13:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,8.8,South Coast AQMD
09/13/23,14:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,34.0,South Coast AQMD
09/13/23,14:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,9.5,South Coast AQMD
09/13/23,15:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,21.0,South Coast AQMD
09/13/23,15:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,9.3,South Coast AQMD
