Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
06/01/15,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,20.0,South Coast AQMD
06/01/15,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,20.0,South Coast AQMD
06/01/15,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,24.0,South Coast AQMD
06/01/15,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,24.0,South Coast AQMD
06/01/15,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,30.0,South Coast AQMD
06/01/15,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,29.0,South Coast AQMD
06/01/15,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,28.0,South Coast AQMD
06/01/15,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,35.0,South Coast AQMD
06/01/15,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,35.0,South Coast AQMD
06/01/15,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,36.0,South Coast AQMD
06/01/15,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,40.0,South Coast AQMD
06/01/15,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,42.0,South Coast AQMD
06/01/15,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,33.0,South Coast AQMD
06/01/15,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,45.0,South Coast AQMD
06/01/15,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,28.0,South Coast AQMD
06/01/15,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,49.0,South Coast AQMD
06/01/15,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,14.0,South Coast AQMD
06/01/15,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,20.0,South Coast AQMD
06/01/15,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,18.0,South Coast AQMD
06/01/15,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,17.0,South Coast AQMD
06/01/15,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,20.0,South Coast AQMD
06/01/15,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,21.0,South Coast AQMD
06/01/15,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,17.0,South Coast AQMD
06/01/15,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,20.0,South Coast AQMD
