Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
02/29/16,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,18.0,South Coast AQMD
02/29/16,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,50.0,South Coast AQMD
02/29/16,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,29.0,South Coast AQMD
02/29/16,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,45.0,South Coast AQMD
02/29/16,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,27.0,South Coast AQMD
02/29/16,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,49.0,South Coast AQMD
02/29/16,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,23.0,South Coast AQMD
02/29/16,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,52.0,South Coast AQMD
02/29/16,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,25.0,South Coast AQMD
02/29/16,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,49.0,South Coast AQMD
02/29/16,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,27.0,South Coast AQMD
02/29/16,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,50.0,South Coast AQMD
02/29/16,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,26.0,South Coast AQMD
02/29/16,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,55.0,South Coast AQMD
02/29/16,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,17.0,South Coast AQMD
02/29/16,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,17.0,South Coast AQMD
02/29/16,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,12.0,South Coast AQMD
02/29/16,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,13.0,South Coast AQMD
02/29/16,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,14.0,South Coast AQMD
02/29/16,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,17.0,South Coast AQMD
02/29/16,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,19.0,South Coast AQMD
